transaction_id,amount,country,user_id,timestamp
5001,276.82,JP,40,1765733139.1167877
4276,267.63,US,45,1765733139.1167877
3047,319.14,UK,24,1765733139.1167877
7005,230.76,US,22,1765733139.1167877
7277,842.36,JP,2,1765733139.1177878
1050,1797.11,IN,19,1765733139.1177878
4829,371.46,US,28,1765733139.1177878
2116,329.48,JP,48,1765733139.1177878
5693,1438.29,UK,5,1765733139.1177878
3462,114.4,JP,27,1765733139.1177878
4903,59.14,UK,15,1765733139.1177878
5654,781.71,JP,49,1765733139.1177878
7531,749.24,UK,45,1765733139.1177878
5567,1740.7,JP,39,1765733139.1177878
3284,989.35,US,32,1765733139.1177878
6714,862.17,JP,33,1765733139.1177878
9193,846.43,UK,7,1765733139.1177878
5743,253.73,US,47,1765733139.1177878
7615,669.55,IN,24,1765733139.1177878
2458,352.18,JP,43,1765733139.1177878
2043,1076.91,US,46,1765733139.1177878
9161,261.88,UK,44,1765733139.1177878
8050,744.48,UK,18,1765733139.1177878
6614,1926.66,IN,6,1765733139.1177878
7369,1081.63,US,33,1765733139.1177878
7793,1927.14,US,35,1765733139.1177878
1335,735.91,UK,24,1765733139.1177878
3556,338.89,UK,45,1765733139.1177878
8937,225.81,IN,18,1765733139.1177878
5763,1878.5,UK,27,1765733139.1177878
2585,472.37,JP,50,1765733139.1177878
4177,48.05,UK,50,1765733139.1177878
8814,931.8,UK,34,1765733139.1177878
6478,1480.84,IN,7,1765733139.1177878
7246,315.92,IN,27,1765733139.1177878
5395,693.9,US,43,1765733139.1177878
4315,259.27,US,41,1765733139.1177878
5366,166.06,IN,13,1765733139.1177878
2241,725.33,UK,24,1765733139.1177878
7123,1958.75,UK,41,1765733139.1177878
3997,1734.32,IN,40,1765733139.1177878
3550,28.54,US,27,1765733139.1177878
2179,380.78,IN,20,1765733139.1177878
7157,1567.33,JP,22,1765733139.1177878
1074,772.59,US,43,1765733139.1177878
2490,1006.24,UK,18,1765733139.1177878
4337,716.61,IN,19,1765733139.1177878
4327,221.27,JP,38,1765733139.1177878
7198,208.68,IN,2,1765733139.1177878
5503,1966.54,IN,4,1765733139.1177878
7159,1019.27,UK,43,1765733139.1177878
6155,724.58,US,6,1765733139.1177878
7935,549.18,UK,22,1765733139.1177878
4824,1465.31,JP,23,1765733139.1177878
8216,1604.69,IN,37,1765733139.1177878
3884,1349.47,US,14,1765733139.1177878
6046,1212.66,UK,25,1765733139.1177878
9750,1296.93,US,15,1765733139.1177878
8256,1704.62,UK,9,1765733139.1177878
6143,1869.39,IN,3,1765733139.1177878
7889,892.09,JP,47,1765733139.1177878
3422,365.08,IN,49,1765733139.1177878
1395,1739.34,UK,25,1765733139.1177878
2009,1673.64,IN,30,1765733139.1177878
3699,971.53,JP,8,1765733139.1177878
5010,1461.99,US,40,1765733139.1177878
4377,552.07,JP,42,1765733139.1177878
8199,342.85,JP,29,1765733139.1177878
3031,1614.12,JP,30,1765733139.1177878
4961,553.97,UK,40,1765733139.1177878
9539,1650.8,US,9,1765733139.1177878
6665,839.72,JP,46,1765733139.1177878
6641,125.61,IN,15,1765733139.1177878
3965,1140.16,IN,29,1765733139.1177878
7982,652.28,UK,41,1765733139.1177878
3786,1788.78,UK,22,1765733139.1177878
9968,1893.01,JP,22,1765733139.1177878
3546,811.43,US,27,1765733139.1177878
2948,469.39,JP,17,1765733139.1177878
4635,273.07,JP,32,1765733139.1177878
4707,1428.33,IN,21,1765733139.1177878
2904,217.99,US,37,1765733139.1177878
8212,222.63,JP,48,1765733139.1177878
7263,284.13,UK,28,1765733139.1177878
5553,1042.99,US,24,1765733139.1177878
4886,1709.02,JP,30,1765733139.1177878
2842,1213.69,US,45,1765733139.1177878
1544,1255.3,US,3,1765733139.1177878
6435,1815.89,IN,9,1765733139.1177878
1165,1863.45,JP,27,1765733139.1177878
9038,1639.78,IN,45,1765733139.1177878
9119,151.25,UK,13,1765733139.1177878
4802,765.44,US,44,1765733139.1177878
3719,516.18,US,43,1765733139.1177878
9162,1551.09,JP,50,1765733139.1177878
8857,282.5,JP,46,1765733139.1177878
5600,1898.02,UK,29,1765733139.1177878
6573,1171.79,JP,49,1765733139.1177878
5554,311.55,UK,5,1765733139.1177878
4730,1698.15,JP,26,1765733139.1177878
8612,379.9,US,50,1765733139.1177878
5062,557.84,US,32,1765733139.1177878
2833,1371.62,IN,17,1765733139.118788
4114,1079.16,UK,46,1765733139.118788
8148,988.38,JP,18,1765733139.118788
8474,1144.5,JP,26,1765733139.118788
4884,1072.43,IN,40,1765733139.118788
6133,879.35,UK,6,1765733139.118788
6753,1728.69,IN,7,1765733139.118788
1845,662.15,IN,6,1765733139.118788
3674,1840.2,JP,4,1765733139.118788
9362,622.89,US,19,1765733139.118788
5763,532.78,JP,22,1765733139.118788
6576,1981.86,UK,49,1765733139.118788
7761,1557.27,IN,6,1765733139.118788
6931,513.83,US,23,1765733139.118788
6407,1510.57,US,27,1765733139.118788
3866,881.22,US,48,1765733139.118788
2193,1326.68,IN,40,1765733139.118788
5018,1997.08,JP,43,1765733139.118788
3230,348.52,IN,44,1765733139.118788
7314,1515.85,US,16,1765733139.118788
2492,1616.82,IN,7,1765733139.118788
7046,153.58,UK,7,1765733139.118788
9660,349.87,US,41,1765733139.118788
8322,865.89,UK,25,1765733139.118788
8163,1125.82,US,1,1765733139.118788
8067,785.0,US,48,1765733139.118788
8030,1037.7,UK,16,1765733139.118788
5946,169.49,JP,46,1765733139.118788
7386,1491.1,UK,14,1765733139.118788
5830,120.63,JP,48,1765733139.118788
7598,1245.75,US,41,1765733139.118788
1115,546.33,US,3,1765733139.118788
6081,1228.33,US,48,1765733139.118788
7708,1972.98,US,33,1765733139.118788
9414,509.58,UK,44,1765733139.118788
6336,1969.11,US,24,1765733139.118788
6979,1108.5,UK,3,1765733139.118788
2133,1255.7,US,49,1765733139.118788
3395,682.92,JP,11,1765733139.118788
6391,1846.87,JP,16,1765733139.118788
6362,1308.78,IN,3,1765733139.118788
9515,1475.38,UK,30,1765733139.118788
5460,911.63,US,48,1765733139.118788
4984,1616.91,IN,17,1765733139.118788
7628,1740.43,UK,36,1765733139.118788
3305,1219.93,UK,21,1765733139.118788
2767,423.96,US,31,1765733139.118788
1796,695.09,US,17,1765733139.118788
6433,499.72,IN,8,1765733139.118788
7377,1435.83,UK,1,1765733139.118788
1025,1065.74,UK,16,1765733139.118788
2680,1367.61,JP,48,1765733139.118788
2297,509.4,US,23,1765733139.118788
8528,1942.98,UK,19,1765733139.118788
2820,968.43,US,32,1765733139.118788
6540,139.04,US,48,1765733139.118788
9576,385.34,UK,1,1765733139.118788
3289,1608.82,US,9,1765733139.118788
4273,977.66,US,5,1765733139.118788
5854,571.1,IN,47,1765733139.118788
6917,1154.78,IN,22,1765733139.118788
3959,458.22,JP,33,1765733139.118788
4731,889.01,JP,41,1765733139.118788
7539,1154.94,JP,16,1765733139.118788
2379,1629.63,JP,50,1765733139.118788
4060,151.21,IN,2,1765733139.118788
5703,358.57,IN,38,1765733139.118788
1327,867.07,US,41,1765733139.118788
8804,115.03,JP,36,1765733139.118788
7491,167.34,US,16,1765733139.118788
5213,1948.98,UK,12,1765733139.118788
1746,705.46,US,32,1765733139.118788
2775,857.35,UK,26,1765733139.118788
1210,1892.57,US,19,1765733139.118788
7980,680.55,US,35,1765733139.118788
2715,1023.03,JP,17,1765733139.118788
1485,1658.89,JP,30,1765733139.118788
4829,1859.61,US,10,1765733139.118788
3277,1900.79,UK,17,1765733139.118788
2021,1948.74,IN,10,1765733139.118788
2907,107.38,US,1,1765733139.118788
7922,1065.96,US,20,1765733139.118788
2959,1645.5,JP,49,1765733139.118788
6454,493.18,UK,34,1765733139.118788
9524,1843.76,US,22,1765733139.118788
3079,1257.03,US,13,1765733139.118788
8722,1344.99,US,33,1765733139.118788
8253,1979.87,UK,10,1765733139.118788
2434,1738.32,UK,12,1765733139.118788
6489,104.64,JP,6,1765733139.118788
2890,446.12,IN,45,1765733139.118788
5935,1026.87,UK,1,1765733139.118788
4941,1158.12,US,38,1765733139.118788
9794,1296.54,JP,27,1765733139.118788
9465,1836.47,UK,20,1765733139.118788
9721,31.43,JP,3,1765733139.118788
5780,666.7,US,36,1765733139.118788
2409,275.71,JP,10,1765733139.118788
7123,666.75,IN,23,1765733139.118788
5856,1142.8,IN,21,1765733139.118788
5099,1484.77,US,33,1765733139.118788
1940,1554.78,UK,10,1765733139.118788
7590,1186.93,US,43,1765733139.1197877
9322,1492.37,US,29,1765733139.1197877
6753,1004.37,JP,29,1765733139.1197877
4364,1676.56,JP,19,1765733139.1197877
3615,1389.41,US,18,1765733139.1197877
2917,1224.33,IN,40,1765733139.1197877
9789,846.92,IN,12,1765733139.1197877
2773,1317.47,JP,3,1765733139.1197877
4949,1566.91,IN,14,1765733139.1197877
8118,151.6,JP,48,1765733139.1197877
1212,1364.59,UK,35,1765733139.1197877
5100,1667.8,IN,26,1765733139.1197877
4105,510.59,UK,22,1765733139.1197877
1810,1060.01,US,31,1765733139.1197877
8264,886.62,UK,41,1765733139.1197877
4388,1322.75,UK,36,1765733139.1197877
9294,778.66,UK,8,1765733139.1197877
7377,401.29,UK,5,1765733139.1197877
4698,1749.36,US,30,1765733139.1197877
4821,1044.17,IN,2,1765733139.1197877
8455,1865.67,IN,20,1765733139.1197877
7027,1392.79,UK,8,1765733139.1197877
1256,59.14,IN,2,1765733139.1197877
2687,1935.92,JP,8,1765733139.1197877
9777,225.73,JP,41,1765733139.1197877
9132,1506.94,US,44,1765733139.1197877
6023,1386.0,JP,33,1765733139.1197877
3010,1663.94,IN,14,1765733139.1197877
4332,98.28,UK,7,1765733139.1197877
7535,1936.32,US,10,1765733139.1197877
5046,139.93,IN,40,1765733139.1197877
4317,463.61,US,35,1765733139.1197877
2329,707.54,JP,50,1765733139.1197877
6424,660.87,IN,37,1765733139.1197877
5488,346.69,US,35,1765733139.1197877
3092,14.91,IN,10,1765733139.1197877
7311,448.1,IN,4,1765733139.1197877
4145,525.45,UK,41,1765733139.1197877
4190,1355.86,JP,36,1765733139.1197877
7657,403.07,UK,5,1765733139.1197877
3923,977.85,IN,30,1765733139.1197877
2893,994.46,IN,44,1765733139.1197877
8895,1759.26,JP,28,1765733139.1197877
3165,694.48,UK,40,1765733139.1197877
4523,1558.78,JP,3,1765733139.1197877
5707,497.79,JP,18,1765733139.1197877
1505,1139.56,JP,12,1765733139.1197877
9992,1130.76,US,29,1765733139.1197877
2266,757.08,UK,13,1765733139.1197877
5022,906.05,JP,27,1765733139.1197877
7184,707.52,IN,48,1765733139.1197877
3946,1110.86,IN,24,1765733139.1197877
4167,1799.7,UK,18,1765733139.1197877
5717,1779.78,JP,15,1765733139.1197877
7555,1627.98,UK,27,1765733139.1197877
8012,1921.05,UK,38,1765733139.1197877
1436,1580.68,JP,3,1765733139.1197877
2302,29.8,JP,13,1765733139.1197877
1661,523.61,UK,11,1765733139.1197877
1239,1840.13,UK,2,1765733139.1197877
6198,426.63,JP,44,1765733139.1197877
2009,494.03,JP,16,1765733139.1197877
5295,1297.41,JP,36,1765733139.1197877
9060,1417.1,JP,5,1765733139.1197877
6488,69.13,UK,33,1765733139.1197877
8961,607.41,UK,1,1765733139.1197877
3289,214.14,IN,42,1765733139.1197877
7526,211.07,US,43,1765733139.1197877
9448,1349.01,JP,8,1765733139.1197877
7928,904.44,JP,3,1765733139.1197877
6737,1168.9,UK,4,1765733139.1197877
8871,467.07,US,46,1765733139.1197877
7336,941.45,US,31,1765733139.1197877
5496,345.83,IN,10,1765733139.1197877
8348,1379.82,JP,43,1765733139.1197877
9526,1193.31,IN,12,1765733139.1197877
3760,1782.44,IN,15,1765733139.1197877
5626,1120.78,US,23,1765733139.1197877
3403,32.54,US,48,1765733139.1197877
2495,970.55,UK,35,1765733139.1197877
6035,1155.61,JP,19,1765733139.1197877
5453,870.8,JP,9,1765733139.1197877
4619,1542.94,UK,35,1765733139.1197877
7342,772.01,US,20,1765733139.1197877
5768,660.84,IN,28,1765733139.1197877
6296,1672.17,US,13,1765733139.1197877
5705,1603.67,JP,25,1765733139.1197877
7138,579.98,JP,45,1765733139.1197877
2479,1345.03,JP,44,1765733139.1197877
3043,1780.49,UK,20,1765733139.1197877
6848,850.91,IN,27,1765733139.1197877
9986,1175.48,JP,23,1765733139.1197877
2960,304.95,UK,29,1765733139.1207888
5149,384.3,JP,14,1765733139.1207888
3229,1428.33,IN,11,1765733139.1207888
3584,551.66,US,42,1765733139.1207888
5755,308.75,IN,33,1765733139.1207888
3822,1210.93,JP,14,1765733139.1207888
1444,1412.2,UK,36,1765733139.1207888
4117,963.81,JP,3,1765733139.1207888
8349,1350.07,US,21,1765733139.1207888
7377,665.48,IN,5,1765733139.1207888
2388,103.16,JP,39,1765733139.1207888
2883,1820.16,IN,7,1765733139.1207888
5838,986.24,UK,42,1765733139.1207888
5823,583.76,JP,48,1765733139.1207888
3040,1616.56,UK,40,1765733139.1207888
7335,1014.49,JP,3,1765733139.1207888
1804,1341.15,US,12,1765733139.1207888
3864,474.57,IN,40,1765733139.1207888
7637,1506.17,JP,27,1765733139.1207888
8501,651.49,US,30,1765733139.1207888
8188,727.33,US,25,1765733139.1207888
2995,1612.86,UK,21,1765733139.1207888
6019,59.67,UK,43,1765733139.1207888
6695,279.1,IN,17,1765733139.1207888
2426,393.36,IN,34,1765733139.1207888
7668,73.84,US,19,1765733139.1207888
3303,1011.0,IN,10,1765733139.1207888
9159,1637.91,UK,14,1765733139.1207888
1961,573.31,UK,40,1765733139.1207888
3147,916.21,JP,16,1765733139.1207888
5400,1554.04,UK,50,1765733139.1207888
7348,279.78,US,16,1765733139.1207888
7572,608.47,US,49,1765733139.1207888
4547,205.56,JP,38,1765733139.1207888
2480,11.19,JP,36,1765733139.1207888
5067,556.4,IN,11,1765733139.1207888
3698,256.92,IN,20,1765733139.1207888
9271,1465.46,US,39,1765733139.1207888
9037,1213.14,UK,3,1765733139.1207888
6451,778.76,IN,16,1765733139.1207888
9257,151.74,JP,2,1765733139.1207888
6496,383.23,UK,47,1765733139.1207888
7209,1975.62,JP,20,1765733139.1207888
5599,969.82,JP,27,1765733139.1207888
6970,276.07,US,11,1765733139.1207888
3019,1017.84,JP,9,1765733139.1207888
7425,640.36,IN,21,1765733139.1207888
3463,989.18,UK,17,1765733139.1212995
2525,974.49,JP,12,1765733139.1212995
6873,1172.13,IN,3,1765733139.1212995
5125,443.49,JP,21,1765733139.1212995
5248,1004.07,JP,48,1765733139.1212995
8076,1789.89,US,15,1765733139.1212995
2719,506.1,UK,38,1765733139.1212995
2993,1961.2,UK,36,1765733139.1212995
5623,1845.15,UK,44,1765733139.1212995
2219,921.99,US,25,1765733139.1212995
9286,1942.23,JP,38,1765733139.1212995
3296,661.62,JP,35,1765733139.1212995
7938,52.36,US,47,1765733139.1212995
1378,1592.92,UK,3,1765733139.1212995
8681,208.67,US,43,1765733139.1212995
2660,36.73,IN,10,1765733139.1212995
3427,368.03,US,46,1765733139.1212995
2420,649.96,US,3,1765733139.1212995
7267,1004.37,IN,48,1765733139.1212995
3821,677.56,UK,35,1765733139.1212995
1930,1809.29,JP,46,1765733139.1212995
5359,1049.96,UK,41,1765733139.1212995
9351,340.59,US,18,1765733139.1212995
9489,1929.36,US,3,1765733139.1212995
5345,1471.56,UK,47,1765733139.1212995
8426,1336.25,UK,35,1765733139.1212995
7956,1064.93,JP,14,1765733139.1212995
9256,114.66,IN,5,1765733139.1212995
7784,709.12,UK,47,1765733139.1212995
3820,1056.57,US,15,1765733139.1212995
7836,1947.1,JP,6,1765733139.1212995
9291,1417.85,JP,43,1765733139.1212995
7749,1277.63,JP,14,1765733139.1212995
2704,1959.8,US,33,1765733139.1212995
6080,865.37,JP,28,1765733139.1212995
6913,73.54,JP,39,1765733139.1212995
1857,1973.82,US,44,1765733139.1212995
9228,1954.96,IN,36,1765733139.1212995
4499,1835.97,JP,32,1765733139.1212995
6620,906.99,US,41,1765733139.1212995
4894,1361.1,IN,41,1765733139.1212995
9016,422.18,UK,50,1765733139.1212995
5508,1293.27,US,36,1765733139.1212995
4128,1302.76,UK,13,1765733139.1212995
6094,1651.39,UK,49,1765733139.1212995
7276,1615.72,IN,16,1765733139.1212995
7276,1399.73,UK,10,1765733139.1212995
4072,574.02,JP,15,1765733139.1212995
3470,1222.95,UK,40,1765733139.1212995
4974,501.5,IN,14,1765733139.1212995
1797,233.79,UK,47,1765733139.1212995
7730,1031.58,JP,47,1765733139.1212995
8013,1366.64,JP,16,1765733139.1212995
1679,1263.14,US,11,1765733139.1212995
1526,251.29,JP,10,1765733139.1212995
9817,1680.48,UK,45,1765733139.1212995
8821,1651.19,UK,6,1765733139.1212995
5032,827.57,US,9,1765733139.1212995
9741,584.79,US,11,1765733139.1212995
9696,1356.19,US,21,1765733139.1212995
2634,802.69,JP,1,1765733139.1212995
3978,1258.36,UK,23,1765733139.1212995
9762,1331.37,JP,9,1765733139.1212995
2085,1173.52,IN,2,1765733139.1212995
9417,1387.83,US,29,1765733139.1212995
8511,1651.33,IN,11,1765733139.1212995
8197,1540.53,US,24,1765733139.1212995
4009,1510.41,UK,2,1765733139.1212995
6494,706.73,JP,20,1765733139.1212995
9464,39.65,IN,15,1765733139.1212995
2071,1854.31,JP,42,1765733139.1212995
1509,1868.59,IN,5,1765733139.1212995
6325,453.13,JP,30,1765733139.1212995
1711,305.14,US,28,1765733139.1212995
6408,152.14,IN,40,1765733139.1212995
4833,477.38,UK,39,1765733139.1212995
6604,208.99,IN,46,1765733139.1212995
5364,792.73,US,3,1765733139.1212995
8502,84.32,IN,24,1765733139.1212995
2173,1343.79,JP,25,1765733139.1212995
6272,359.36,JP,2,1765733139.1212995
8807,1671.63,UK,40,1765733139.1212995
9853,1943.86,US,26,1765733139.1212995
1727,1529.94,US,8,1765733139.1212995
2853,1552.78,UK,50,1765733139.1212995
4386,1573.03,JP,1,1765733139.1212995
5282,1399.88,IN,35,1765733139.1212995
7241,580.87,US,9,1765733139.1212995
7206,570.66,US,36,1765733139.1212995
2741,1533.19,UK,30,1765733139.1212995
5877,494.46,JP,41,1765733139.1212995
7646,1812.97,US,22,1765733139.1212995
4783,312.54,US,23,1765733139.1212995
2464,1457.81,US,24,1765733139.1212995
3215,56.09,US,10,1765733139.1212995
8096,1046.84,US,38,1765733139.1212995
8637,1733.98,IN,41,1765733139.1212995
5655,988.14,UK,8,1765733139.1212995
5564,1450.65,US,33,1765733139.1212995
8466,570.68,IN,14,1765733139.1212995
9305,1128.57,IN,26,1765733139.1223044
3923,951.73,US,46,1765733139.1223044
4111,1521.56,IN,3,1765733139.1223044
6091,1459.02,UK,34,1765733139.1223044
1800,914.85,IN,32,1765733139.1223044
3048,1077.66,JP,30,1765733139.1223044
1845,860.96,JP,23,1765733139.1223044
8713,1570.64,IN,36,1765733139.1223044
9529,39.17,JP,15,1765733139.1223044
4652,466.52,JP,32,1765733139.1223044
2049,1978.05,UK,48,1765733139.1223044
4499,1392.26,JP,20,1765733139.1223044
4581,956.69,UK,6,1765733139.1223044
7419,1259.24,IN,48,1765733139.1223044
7377,769.85,US,34,1765733139.1223044
1375,1685.3,US,44,1765733139.1223044
8093,789.54,US,31,1765733139.1223044
8329,1550.64,US,11,1765733139.1223044
7033,881.59,JP,35,1765733139.1223044
5346,630.74,JP,8,1765733139.1223044
9407,1214.24,US,6,1765733139.1223044
6307,1111.76,IN,50,1765733139.1223044
6210,745.42,JP,16,1765733139.1223044
8567,765.15,IN,36,1765733139.1223044
2433,1380.54,UK,27,1765733139.1223044
3621,1788.75,IN,12,1765733139.1223044
3974,856.97,US,45,1765733139.1223044
3109,1644.28,US,40,1765733139.1223044
5576,974.5,JP,25,1765733139.1223044
3119,1015.31,US,18,1765733139.1223044
5241,1927.89,UK,47,1765733139.1223044
5456,259.11,UK,17,1765733139.1223044
4847,123.3,JP,29,1765733139.1223044
2301,991.99,UK,25,1765733139.1223044
4414,1075.33,US,31,1765733139.1223044
3387,547.03,JP,13,1765733139.1223044
8853,1729.4,IN,27,1765733139.1223044
8608,158.78,JP,10,1765733139.1223044
8833,381.03,US,16,1765733139.1223044
3561,1907.18,IN,11,1765733139.1223044
7456,1713.55,US,34,1765733139.1223044
5338,914.76,IN,29,1765733139.1223044
1782,1765.44,UK,48,1765733139.1223044
1632,823.94,US,33,1765733139.1223044
9557,1261.68,US,14,1765733139.1223044
5360,417.68,US,3,1765733139.1223044
6199,1557.08,US,15,1765733139.1223044
1364,1944.09,IN,32,1765733139.1223044
5097,1668.38,IN,27,1765733139.1223044
3338,805.48,US,27,1765733139.1223044
1138,973.56,UK,9,1765733139.1223044
4570,261.77,UK,11,1765733139.1223044
6826,841.27,IN,24,1765733139.1223044
5677,877.38,UK,9,1765733139.1223044
8302,1407.82,JP,40,1765733139.1223044
3246,1126.3,JP,50,1765733139.1223044
3197,471.5,JP,22,1765733139.1223044
2983,63.01,UK,48,1765733139.1223044
5676,1856.31,US,9,1765733139.1223044
7522,693.48,JP,6,1765733139.1223044
6927,172.65,JP,47,1765733139.1223044
2593,1398.06,UK,1,1765733139.1223044
8507,994.08,US,2,1765733139.1223044
1697,1470.89,JP,4,1765733139.1223044
3192,846.28,IN,49,1765733139.1223044
9359,221.66,UK,6,1765733139.1223044
4159,1463.92,US,25,1765733139.1223044
2674,44.3,IN,42,1765733139.1223044
2147,1995.41,UK,15,1765733139.1223044
6490,806.17,US,16,1765733139.1223044
7544,1826.76,US,31,1765733139.1223044
4043,460.95,US,15,1765733139.1223044
6972,1143.1,UK,39,1765733139.1223044
9884,1811.63,IN,25,1765733139.1223044
9598,796.03,JP,21,1765733139.1223044
6123,631.27,UK,11,1765733139.1223044
7031,946.81,US,6,1765733139.1223044
2770,1549.87,JP,42,1765733139.1223044
1536,186.66,US,5,1765733139.1223044
1502,1925.87,IN,10,1765733139.1223044
6878,706.85,JP,25,1765733139.1223044
4126,1003.57,US,23,1765733139.1223044
5579,1792.28,IN,25,1765733139.1223044
3914,1760.13,IN,13,1765733139.1223044
9157,1827.16,US,25,1765733139.1223044
2511,1908.05,IN,36,1765733139.1223044
7703,942.51,UK,47,1765733139.1223044
1162,384.24,JP,46,1765733139.1223044
8499,968.52,US,6,1765733139.1223044
2708,1718.85,JP,30,1765733139.1223044
5224,1453.0,IN,39,1765733139.1223044
9963,937.83,UK,50,1765733139.1223044
1361,1572.04,JP,35,1765733139.1223044
9472,889.83,IN,16,1765733139.1223044
3904,125.71,IN,4,1765733139.1223044
7773,1225.1,US,8,1765733139.1223044
7010,1774.97,UK,23,1765733139.1223044
8460,800.59,UK,10,1765733139.1233044
8064,654.25,JP,10,1765733139.1233044
1367,712.26,IN,20,1765733139.1233044
4928,1076.84,JP,31,1765733139.1233044
8028,280.53,US,40,1765733139.1233044
1131,1734.05,IN,28,1765733139.1233044
4535,1370.0,JP,40,1765733139.1233044
4793,1131.34,IN,2,1765733139.1233044
2820,1186.14,US,18,1765733139.1233044
1936,1052.48,JP,43,1765733139.1233044
9709,1473.27,IN,21,1765733139.1233044
9309,377.38,JP,18,1765733139.1233044
8700,1812.28,UK,46,1765733139.1233044
2144,400.72,US,46,1765733139.1233044
2422,519.84,US,2,1765733139.1233044
4385,1574.5,US,31,1765733139.1233044
8445,91.06,JP,38,1765733139.1233044
9878,1588.01,IN,48,1765733139.1233044
1908,1260.94,UK,19,1765733139.1233044
8681,295.77,US,25,1765733139.1233044
7692,1366.55,UK,8,1765733139.1233044
3039,1814.66,UK,40,1765733139.1233044
1569,413.54,JP,47,1765733139.1233044
4232,1425.09,US,14,1765733139.1233044
1284,1895.85,US,5,1765733139.1233044
8776,82.27,JP,6,1765733139.1233044
6932,49.39,US,26,1765733139.1233044
8642,1413.25,UK,49,1765733139.1233044
8581,668.19,JP,35,1765733139.1233044
1188,1960.07,IN,17,1765733139.1233044
8127,406.03,IN,48,1765733139.1233044
4910,1222.88,UK,50,1765733139.1233044
6303,665.95,UK,23,1765733139.1233044
3514,1443.04,US,7,1765733139.1233044
3200,1087.82,UK,30,1765733139.1233044
9983,1141.07,UK,4,1765733139.1233044
6432,1610.1,US,37,1765733139.1233044
1669,1402.17,UK,43,1765733139.1233044
8014,434.54,JP,1,1765733139.1233044
2967,1722.36,US,5,1765733139.1233044
6815,1660.57,IN,9,1765733139.1233044
4488,820.11,US,25,1765733139.1233044
3898,911.16,JP,19,1765733139.1233044
9361,759.82,US,29,1765733139.1233044
9285,1093.19,UK,3,1765733139.1233044
6723,147.39,US,21,1765733139.1233044
8806,79.73,US,9,1765733139.1233044
7035,1603.62,US,4,1765733139.1233044
5598,96.56,US,1,1765733139.1233044
2855,1935.84,JP,7,1765733139.1233044
3373,1503.46,US,15,1765733139.1233044
6322,1289.86,IN,6,1765733139.1233044
7760,155.93,IN,44,1765733139.1233044
4731,260.52,IN,1,1765733139.1233044
6814,727.64,IN,35,1765733139.1233044
6039,1166.03,JP,37,1765733139.1233044
2899,1744.49,UK,3,1765733139.1233044
5157,1633.23,UK,28,1765733139.1233044
7571,220.3,US,42,1765733139.1233044
6364,1092.53,JP,16,1765733139.1233044
2442,216.21,US,32,1765733139.1233044
7732,1836.06,UK,7,1765733139.1233044
3959,1579.92,IN,25,1765733139.1233044
9396,1602.73,US,46,1765733139.1233044
6382,812.96,UK,49,1765733139.1233044
1946,1747.34,UK,46,1765733139.1233044
6619,939.27,UK,15,1765733139.1233044
4897,1383.65,US,21,1765733139.1233044
3082,120.86,JP,35,1765733139.1233044
6864,156.82,US,21,1765733139.1233044
6373,171.26,IN,10,1765733139.1233044
7403,1386.13,UK,31,1765733139.1233044
2656,1976.82,UK,24,1765733139.1233044
4773,866.74,US,13,1765733139.1233044
7199,916.45,US,23,1765733139.1233044
4000,1240.95,JP,48,1765733139.1233044
9493,415.24,US,21,1765733139.1233044
3543,423.1,JP,38,1765733139.1233044
1695,62.85,JP,7,1765733139.1233044
7751,1259.13,IN,46,1765733139.1233044
5836,827.88,US,24,1765733139.1233044
7404,794.61,US,44,1765733139.1233044
4531,610.04,IN,2,1765733139.1233044
5550,115.98,UK,35,1765733139.1233044
7000,937.31,JP,22,1765733139.1233044
6617,973.8,UK,49,1765733139.1233044
5619,1155.62,UK,34,1765733139.1233044
1711,565.57,US,20,1765733139.1233044
9620,687.14,JP,18,1765733139.1233044
4287,756.05,UK,3,1765733139.1233044
1762,1351.72,JP,46,1765733139.1233044
5219,837.13,IN,3,1765733139.1233044
5272,1337.15,UK,8,1765733139.1233044
5819,1550.34,UK,46,1765733139.1233044
4663,1133.81,US,12,1765733139.1233044
1477,541.81,UK,38,1765733139.1233044
7748,1824.11,UK,12,1765733139.1233044
8644,1036.53,IN,24,1765733139.1233044
3863,535.18,US,26,1765733139.1233044
3506,1031.79,US,3,1765733139.1233044
4129,1725.19,IN,13,1765733139.124304
5632,405.78,UK,16,1765733139.124304
2688,361.24,UK,18,1765733139.124304
8179,395.89,US,20,1765733139.124304
1412,38.31,US,25,1765733139.124304
4687,1558.6,US,27,1765733139.124304
2946,1544.89,US,42,1765733139.124304
8084,703.16,IN,39,1765733139.124304
8228,251.53,US,48,1765733139.124304
3640,181.56,IN,31,1765733139.124304
8251,1943.29,IN,15,1765733139.124304
6779,312.42,JP,11,1765733139.124304
9264,1311.52,UK,21,1765733139.124304
7100,1183.45,IN,46,1765733139.124304
4417,677.66,JP,11,1765733139.124304
2085,250.7,IN,25,1765733139.124304
3811,367.78,US,32,1765733139.124304
5738,488.1,IN,7,1765733139.124304
2621,1558.18,JP,30,1765733139.124304
7784,462.09,UK,49,1765733139.124304
6322,1655.89,US,2,1765733139.124304
6556,1962.5,US,42,1765733139.124304
8612,1084.84,US,17,1765733139.124304
4163,1114.14,IN,5,1765733139.124304
1091,1365.53,IN,42,1765733139.124304
